item_name	category_name	cate_1_name	cate_2_name	cate_3_name
砂锅冰糖雪梨炖银耳一人份	其他甜品	甜点	其他甜品	
砂锅剪刀面	汤面	主食	面	汤面
砂锅包菜小炒皇	热菜	菜品	热菜	
砂锅土鸡煨汤	汤羹	菜品	汤羹	
砂锅娃娃菜	热菜	菜品	热菜	
砂锅小鸡炖蘑菇	热菜	菜品	热菜	
砂锅手工面	手擀面	主食	面	手擀面
砂锅手擀面	手擀面	主食	面	手擀面
砂锅水芹菜	热菜	菜品	热菜	
砂锅清炖土鸡	热菜	菜品	热菜	
砂锅清炖鸡	热菜	菜品	热菜	
砂锅焗娃娃菜	热菜	菜品	热菜	
砂锅牛肉炖萝卜	热菜	菜品	热菜	
砂锅牛肉粥	粥	主食	粥	
砂锅瑶柱菜心粥	粥	主食	粥	
砂锅番茄刀削面	其他面	主食	面	其他面
砂锅番茄花菜	热菜	菜品	热菜	
砂锅白米粥	粥	主食	粥	
砂锅皮蛋瘦肉粥	粥	主食	粥	
砂锅笋衣炖台州豆腐	热菜	菜品	热菜	
砂锅粉丝炖菜	热菜	菜品	热菜	
砂锅素烩面	其他面	主食	面	其他面
砂锅莲藕汤	汤羹	菜品	汤羹	
砂锅菌菇汤	汤羹	菜品	汤羹	
砂锅菠菜蛋花汤	汤羹	菜品	汤羹	
砂锅萝卜炖牛腩	热菜	菜品	热菜	
砂锅西红柿炖牛肉	热菜	菜品	热菜	
砂锅豆付小白菜	热菜	菜品	热菜	
砂锅豆腐丸子小白菜	热菜	菜品	热菜	
砂锅豆腐小白菜	热菜	菜品	热菜	
砂锅豆腐汤	热菜	菜品	热菜	
砂锅豆腐海米紫菜	热菜	菜品	热菜	
砂锅豆腐粉丝汤	其他粉	主食	粉	其他粉
砂锅豆腐菜	热菜	菜品	热菜	
砂锅青菜瘦肉粥	粥	主食	粥	
砂锅青鱼炖豆腐	热菜	菜品	热菜	
砂锅香菇瘦肉粥	粥	主食	粥	
砂锅鸡肉米线十素菜	米线	主食	粉	米线
砂锅鸡肉粥	粥	主食	粥	
砂锅龙须面	汤面	主食	面	汤面
硕粥粮八宝粥	粥	主食	粥	
硕粮燕麦粥	粥	主食	粥	
碎木耳炒鸡蛋	热菜	菜品	热菜	
碎椒炒香干	热菜	菜品	热菜	
碎椒炒鸡蛋	热菜	菜品	热菜	
碎肉香菇煲饭	煲仔饭	主食	饭	煲仔饭
碎花鸡蛋番茄面	汤面	主食	面	汤面
碎黄瓜炒肉	热菜	菜品	热菜	
碗豆米炒肉丁	热菜	菜品	热菜	
碗豆米炒肉丝	热菜	菜品	热菜	
碳烤卷心菜	蔬菜类	烧烤	蔬菜类	
碳烤圆白菜	蔬菜类	烧烤	蔬菜类	
碳烤娃娃菜	蔬菜类	烧烤	蔬菜类	
碳烤油麦菜	蔬菜类	烧烤	蔬菜类	
碳烤洋白菜	蔬菜类	烧烤	蔬菜类	
磨姑炒牛肉	热菜	菜品	热菜	
磨菇炒肉丝	热菜	菜品	热菜	
磨菇炒肉片	热菜	菜品	热菜	
磨菇炒肉盖浇饭	盖浇饭	主食	饭	盖浇饭
祖传炒合菜	热菜	菜品	热菜	
祘泥空心菜	热菜	菜品	热菜	
神仙小米粥	粥	主食	粥	
神厨大白菜	热菜	菜品	热菜	
神厨炖酸菜	热菜	菜品	热菜	
福寿卤香黄豆面	汤面	主食	面	汤面
福寿腊八粥	粥	主食	粥	
福州鱼丸汤	汤羹	菜品	汤羹	
福来炒合菜	热菜	菜品	热菜	
福气八宝粥	粥	主食	粥	
福满八宝粥	粥	主食	粥	
福满腊八粥	粥	主食	粥	
福状元烩菜	热菜	菜品	热菜	
福田裙带菜	凉菜	菜品	凉菜	
福记大烩菜	热菜	菜品	热菜	
福运八宝粥	粥	主食	粥	
秀珍菇小炒	热菜	菜品	热菜	
私厨蔬菜炒饭	炒饭	主食	饭	炒饭
私房外婆菜	热菜	菜品	热菜	
私房娃娃菜	热菜	菜品	热菜	
私房疙瘩汤	汤羹	菜品	汤羹	
私房空心菜	热菜	菜品	热菜	
私房豆腐饭	盖浇饭	主食	饭	盖浇饭
秋天的菠菜	凉菜	菜品	凉菜	
秋季养生菜	热菜	菜品	热菜	
秋木耳炒山药	热菜	菜品	热菜	
秋田小町米饭	白米饭	主食	饭	白米饭
秋田小町香米饭	白米饭	主食	饭	白米饭
秋耳大白菜	凉菜	菜品	凉菜	
秋耳炒山药	热菜	菜品	热菜	
秋耳炒铁杆山药	热菜	菜品	热菜	
秋葵山药炖排骨	热菜	菜品	热菜	
秋葵木耳炒走地鸡蛋	热菜	菜品	热菜	
秋葵炒山药	热菜	菜品	热菜	
秋葵炒杏包菇	热菜	菜品	热菜	
秋葵炒杏鲍菇	热菜	菜品	热菜	
秋葵炒虾仁	热菜	菜品	热菜	
秋葵炒鸡蛋	热菜	菜品	热菜	
秋葵炖长山药	热菜	菜品	热菜	
秋葵虾仁炒蛋	热菜	菜品	热菜	
秋葵青椒炒牛肉	热菜	菜品	热菜	
秘制乌冬面	乌冬面	主食	面	乌冬面
秘制八宝粥	粥	主食	粥	
秘制八宝菜	凉菜	菜品	凉菜	
秘制圆白菜	热菜	菜品	热菜	
秘制大拌菜	凉菜	菜品	凉菜	
秘制牛骨清汤	汤羹	菜品	汤羹	
秘制绿豆粥	粥	主食	粥	
秘制茄子盖饭	盖浇饭	主食	饭	盖浇饭
秘制荞麦面	凉面	主食	面	凉面
秘制萝卜炖牛肉	热菜	菜品	热菜	
秘制豆腐拌饭	拌饭	主食	饭	拌饭
秘制酱炒鸡蛋小份	热菜	菜品	热菜	
秘制香米饭	白米饭	主食	饭	白米饭
秘制香菇面	汤面	主食	面	汤面
秘制黄瓜小咸菜	凉菜	菜品	凉菜	
秦岭灰灰菜	热菜	菜品	热菜	
稠香厚实南瓜粥	粥	主食	粥	
稻花香五常大米饭	白米饭	主食	饭	白米饭
稻花香有机大米饭	白米饭	主食	饭	白米饭
稻花香现煮米饭	白米饭	主食	饭	白米饭
稻花香白米饭	白米饭	主食	饭	白米饭
稻花香米粥	粥	主食	粥	
稻花香米饭	盖浇饭	主食	饭	盖浇饭
稻香村优质大米饭	白米饭	主食	饭	白米饭
稻香白米饭	白米饭	主食	饭	白米饭
空心菜清炒	热菜	菜品	热菜	
空心菜炒牛肉	热菜	菜品	热菜	
空心菜炒肉丝	热菜	菜品	热菜	
窝窝头外婆菜	热菜	菜品	热菜	
窝窝头湘西外婆菜	馒头	主食	馒头	
窝笋炒肉丝	热菜	菜品	热菜	
窝笋炒肉片	热菜	菜品	热菜	
窝蛋牛肉健力粥	粥	主食	粥	
窝蛋牛肉末粥	粥	主食	粥	
窝蛋牛肉清远鸡粥	粥	主食	粥	
窝蛋牛肉粥	粥	主食	粥	
立春炒和菜	热菜	菜品	热菜	
童年罗宋汤	汤羹	菜品	汤羹	
童年记忆里的疙瘩汤	汤羹	菜品	汤羹	
竹叶菜梗炒肉丝	热菜	菜品	热菜	
竹笋炒肉丝	热菜	菜品	热菜	
竹笋炒雪菜	热菜	菜品	热菜	
竹笙干贝萝卜汤	汤羹	菜品	汤羹	
竹笙炖土鳮盅	热菜	菜品	热菜	
竹荪三鲜汤	汤羹	菜品	汤羹	
竹荪红枣老母鸡汤	汤羹	菜品	汤羹	
竹荪菌菇奶香烩饭	烩饭	主食	饭	烩饭
笃笃鲜烂糊面	汤面	主食	面	汤面
笋丝炒肉丝	热菜	菜品	热菜	
笋丝野芹菜	热菜	菜品	热菜	
笋丝鸡毛菜	热菜	菜品	热菜	
笋子菌汤面	汤面	主食	面	汤面
笋尖木耳炖鸡汤	汤羹	菜品	汤羹	
笋尖木耳面	汤面	主食	面	汤面
笋尖炒米粉	米线	主食	粉	米线
笋尖炒肉片	热菜	菜品	热菜	
笋尖疏菜饭	盖浇饭	主食	饭	盖浇饭
笋尖老鸭汤	汤羹	菜品	汤羹	
笋尖肉丝面	汤面	主食	面	汤面
笋干小炒盖饭	盖浇饭	主食	饭	盖浇饭
笋干干挑面	拌面	主食	面	拌面
笋干炒丝瓜	热菜	菜品	热菜	
笋干炒肉丝	热菜	菜品	热菜	
笋干炒芹菜	热菜	菜品	热菜	
笋干炖老鸭	热菜	菜品	热菜	
笋干番茄汤	汤羹	菜品	汤羹	
笋干肉丝面	汤面	主食	面	汤面
笋干菜丝瓜番茄虾干汤	汤羹	菜品	汤羹	
笋干菜苋菜	热菜	菜品	热菜	
笋干菜蛋花汤	汤羹	菜品	汤羹	
笋片莴苣片炒肉片	热菜	菜品	热菜	
笋衣炒鸡蛋	热菜	菜品	热菜	
笔管炒小白菜	热菜	菜品	热菜	
笔管炖豆腐	热菜	菜品	热菜	
笔管白菜炖豆腐	热菜	菜品	热菜	
笔管豆腐白菜	热菜	菜品	热菜	
笔管鱼大虾炖豆腐	热菜	菜品	热菜	
笔管鱼小白菜	热菜	菜品	热菜	
笔管鱼炒小白菜	热菜	菜品	热菜	
笔管鱼烩小白菜	热菜	菜品	热菜	
笔管鱼鱼炖豆腐	热菜	菜品	热菜	
笨炒绿豆芽	热菜	菜品	热菜	
笨猪肉白菜	饺子	主食	饺子	
笨豆芽小炒	热菜	菜品	热菜	
笨豆芽炒干豆腐	热菜	菜品	热菜	
笨豆芽炒粉大份	热菜	菜品	热菜	
笨豆芽炒粉小份	热菜	菜品	热菜	
笨豆芽炒韭菜	热菜	菜品	热菜	
笨鸡炖松蘑	热菜	菜品	热菜	
笨鸡炖花菇	热菜	菜品	热菜	
笨鸡炖蘑菇	热菜	菜品	热菜	
笨鸡炖酸菜粉条	热菜	菜品	热菜	
笨鸡炖香菇	热菜	菜品	热菜	
笨鸡蛋炒木耳	热菜	菜品	热菜	
笨鸡蛋炒栲栳栳	炒面	主食	面	炒面
笨鸡蛋炒菠菜	热菜	菜品	热菜	
笨鸡蛋碰石头小碗菜	热菜	菜品	热菜	
筒子萝卜汤	汤羹	菜品	汤羹	
筒骨玉米蔬菜米饭	其他饭	主食	饭	其他饭
简简单单素炒洋芋擦擦	热菜	菜品	热菜	
简菜家乡外婆菜	热菜	菜品	热菜	
简菜清炒芥兰	热菜	菜品	热菜	
简菜清炒西兰花	热菜	菜品	热菜	
简菜西红柿炒鸡蛋	热菜	菜品	热菜	
简菜铁棍山药炒木耳	热菜	菜品	热菜	
简豆角白炒蘑菇	热菜	菜品	热菜	
管氏疙瘩汤	粥	菜品	粥	
米粉西洋菜汤	米线	主食	粉	米线
米粒疙瘩汤	汤羹	菜品	汤羹	
米饭不浇汤	白米饭	主食	饭	白米饭
米饭两元米饭	白米饭	主食	饭	白米饭
米饭米饭米饭	白米饭	主食	饭	白米饭
米饼夹炒鸡蛋	夹饼/夹馍	主食	饼/囊/馍	夹饼/夹馍
籽米养血粥	粥	主食	粥	
粉丝乌鸡汤	其他粉	主食	粉	其他粉
粉丝包心菜	热菜	菜品	热菜	
粉丝包菜炒鸡蛋	热菜	菜品	热菜	
粉丝圆白菜	热菜	菜品	热菜	
粉丝娃娃菜	热菜	菜品	热菜	
粉丝小白菜	热菜	菜品	热菜	
粉丝拌菠菜	凉菜	菜品	凉菜	
粉丝炒包包白	热菜	菜品	热菜	
粉丝炒包心菜	热菜	菜品	热菜	
粉丝炒包菜	热菜	菜品	热菜	
粉丝炒甘蓝	热菜	菜品	热菜	
粉丝炒豆芽	热菜	菜品	热菜	
粉丝炒鸡蛋	热菜	菜品	热菜	
粉丝煸包心菜	热菜	菜品	热菜	
粉丝蒸白菜	热菜	菜品	热菜	
粉丝青菜汤	汤羹	菜品	汤羹	
粉条油菜炒鸡蛋	热菜	菜品	热菜	
粉条炒圆白菜	热菜	菜品	热菜	
粉条炒肉沫	热菜	菜品	热菜	
粉条炒豆芽	热菜	菜品	热菜	
粉条炖豆角	热菜	菜品	热菜	
粉皮炒鸡蛋	热菜	菜品	热菜	
粉皮炒鸡蛋套餐	热菜	菜品	热菜	
粉皮炒鸭蛋	热菜	菜品	热菜	
粉葛赤小豆煲龙骨汤	汤羹	菜品	汤羹	
粉蒸时令菜	热菜	菜品	热菜	
粉面两掺素菜	其他粉	主食	粉	其他粉
粒粒香农家乱炖	热菜	菜品	热菜	
粒粒香木桶米饭	白米饭	主食	饭	白米饭
粒粒香白米饭	白米饭	主食	饭	白米饭
粒粒香米饭	白米饭	主食	饭	白米饭
粗玉米面砂锅面	汤面	主食	面	汤面
粗粮大碴粥	粥	主食	粥	
粗粮小米粥	粥	主食	粥	
粗粮御米面	汤面	主食	面	汤面
粗粮玉米面粥	粥	主食	粥	
粗粮糙米饭	浇头	其他	浇头	
粗粮细作面	其他菜品	其他	其他菜品	
粗粮营养粥	粥	主食	粥	
粘玉米大碴粥	粥	主食	粥	
粟米鱼柳饭	拌饭	主食	饭	拌饭
粤式生滚鱼片粥	粥	主食	粥	
粥拌鲜小咸菜	凉菜	菜品	凉菜	
粥掌柜南瓜粥	粥	主食	粥	
粥王皮蛋瘦肉粥	粥	主食	粥	
精制黑米粥	粥	主食	粥	
精品八宝粥	粥	主食	粥	
精品刀削面	其他面	主食	面	其他面
精品南瓜山药粥	粥	主食	粥	
精品南瓜粥	粥	主食	粥	
精品原味刀削面	其他面	主食	面	其他面
精品大烩菜	热菜	菜品	热菜	
精品娃娃菜	蔬菜类	烧烤	配菜	蔬菜类
精品手撕圆白菜	热菜	菜品	热菜	
精品油麦菜	蔬菜类	火锅/串串/麻辣烫/色拉自选	配菜	蔬菜类
精品混合汤	汤羹	菜品	汤羹	
精品烙馍卷菜	卷饼	主食	饼/囊/馍	卷饼
精品玉米面	其他菜品	其他	其他菜品	
精品紫菜汤	汤羹	菜品	汤羹	
精品红叶菜	蔬菜类	火锅/串串/麻辣烫/色拉自选	配菜	蔬菜类
精品腊八粥	粥	主食	粥	
精品茼蒿菜	蔬菜类	火锅/串串/麻辣烫/色拉自选	配菜	蔬菜类
精品营养南瓜粥	粥	主食	粥	
精品香葱炒鸡蛋套餐	其他菜品	其他	其他菜品	
精妙疙瘩汤	汤羹	菜品	汤羹	
精心熬制小米粥	粥	主食	粥	
精炒四样小份	热菜	菜品	热菜	
精炖山药鸡汤	汤羹	菜品	汤羹	
精熬八宝粥	粥	主食	粥	
精瘦肉香菇木耳素臊子双拼鸡汤面	汤面	主食	面	汤面
精美农家拌菜	凉菜	菜品	凉菜	
精美豆芽菜	热菜	菜品	热菜	
精致娃娃菜	蔬菜类	火锅/串串/麻辣烫/色拉自选	配菜	蔬菜类
精致碗汤炒小份	汤羹	菜品	汤羹	
糖小米南瓜粥	粥	主食	粥	
糖炒小山楂大份	热菜	菜品	热菜	
糖炒山药豆	热菜	菜品	热菜	
糖炒栗子小份	热菜	菜品	热菜	
糖醋大白菜	热菜	菜品	热菜	
糙米藜麦牛肉饭	健康餐	色拉轻食	健康餐	
糙米藜麦菌菇酱香炒饭	炒饭	主食	饭	炒饭
糯米乌鸡汤	汤羹	菜品	汤羹	
糯米南瓜粥	粥	主食	粥	
糯米大枣粥	粥	主食	粥	
糯米桂花粥	粥	主食	粥	
糯米汤乌鸡汤	汤羹	菜品	汤羹	
糯米红薯粥	粥	主食	粥	
糯米绿豆粥	粥	主食	粥	
糯米荷叶粥	粥	主食	粥	
糯香八宝粥	粥	主食	粥	
素三丝冷面	其他主食	主食	其他主食	
素三鲜凉面	凉面	主食	面	凉面
素三鲜木耳大头菜	其他包子	主食	包子	其他包子
素三鲜焖面	焖面	主食	面	焖面
素丸子溜白菜	热菜	菜品	热菜	
素丸子烩白菜	热菜	菜品	热菜	
素丸子烩菜	热菜	菜品	热菜	
素交冷拌面	拌面	主食	面	拌面
素什锦冷面	凉面	主食	面	凉面
素什锦凉面	凉面	主食	面	凉面
素什锦汤面	汤面	主食	面	汤面
素什锦炒菜	热菜	菜品	热菜	
素什锦炒面	炒面	主食	面	炒面
素什锦盖浇饭	盖浇饭	主食	饭	盖浇饭
素加素拼盒饭	其他饭	主食	饭	其他饭
素拌赠米饭	其他菜品	其他	其他菜品	
素拍黄瓜小份菜	凉菜	菜品	凉菜	
素拼凉拌菜	凉菜	菜品	凉菜	
素拼小份凉菜	凉菜	菜品	凉菜	
素拼小凉菜	凉菜	菜品	凉菜	
素方盘拌菜	凉菜	菜品	凉菜	
素炒不烂子	热菜	菜品	热菜	
素炒刀削面	其他面	主食	面	其他面
素炒四季豆	热菜	菜品	热菜	
素炒圆包菜	热菜	菜品	热菜	
素炒圆白菜	热菜	菜品	热菜	
素炒土豆丝	热菜	菜品	热菜	
素炒土豆丝大	热菜	菜品	热菜	
素炒土豆丝盖浇饭	盖浇饭	主食	饭	盖浇饭
素炒土豆丸子	热菜	菜品	热菜	
素炒土豆片	热菜	菜品	热菜	
素炒大杂烩	热菜	菜品	热菜	
素炒娃娃菜	热菜	菜品	热菜	
素炒小木耳	热菜	菜品	热菜	
素炒小白菜	热菜	菜品	热菜	
素炒小青菜	热菜	菜品	热菜	
素炒山药盖浇饭	盖浇饭	主食	饭	盖浇饭
素炒干豆腐	热菜	菜品	热菜	
素炒拨烂子	炒面	主食	面	炒面
素炒有机菜花	热菜	菜品	热菜	
素炒杏鲍菇	热菜	菜品	热菜	
素炒毛白菜	热菜	菜品	热菜	
素炒油菜花	热菜	菜品	热菜	
素炒油麦菜	热菜	菜品	热菜	
素炒洋丝瓜	热菜	菜品	热菜	
素炒洋芋叉叉	热菜	菜品	热菜	
素炒洋葱豆腐卷	热菜	菜品	热菜	
素炒湘莴笋	热菜	菜品	热菜	
素炒白花菜	热菜	菜品	热菜	
素炒碱水面	炒面	主食	面	炒面
素炒空心菜	热菜	菜品	热菜	
素炒笨豆芽	热菜	菜品	热菜	
素炒绿豆芽	热菜	菜品	热菜	
素炒胡萝卜	热菜	菜品	热菜	
素炒胡萝卜丝	热菜	菜品	热菜	
素炒茄子丝	热菜	菜品	热菜	
素炒荷兰豆	热菜	菜品	热菜	
素炒莜面窝窝	炒面	主食	面	炒面
素炒莜面鱼	炒面	主食	面	炒面
素炒葫芦瓜	热菜	菜品	热菜	
素炒西兰花	热菜	菜品	热菜	
素炒西蓝花	热菜	菜品	热菜	
素炒豆腐菜	热菜	菜品	热菜	
素炒豆芽小炒	热菜	菜品	热菜	
素炒酱香双拼炒	米线	菜品	粉	米线
素炒酸菜粉	热菜	菜品	热菜	
素炒野木耳	热菜	菜品	热菜	
素炒长豆角	热菜	菜品	热菜	
素炒青油菜	热菜	菜品	热菜	
素炒鲜河粉	其他粉	主食	粉	其他粉
素烧茄子盖浇饭	盖浇饭	主食	饭	盖浇饭
素烧茄子盖饭	盖浇饭	主食	饭	盖浇饭
素烧茄子饭	盖浇饭	主食	饭	盖浇饭
素烩汤小份菜	汤羹	菜品	汤羹	
素独面筋盖饭	盖浇饭	主食	饭	盖浇饭
素番茄炒蛋	热菜	菜品	热菜	
素白面疙瘩汤	汤羹	菜品	汤羹	
素肠炒莴笋	热菜	菜品	热菜	
素茄子丝盖饭	盖浇饭	主食	饭	盖浇饭
素茭雪菜面	汤面	主食	面	汤面
素菜丸子汤	汤羹	菜品	汤羹	
素菜刀削面	其他面	主食	面	其他面
素菜套餐饭	其他菜品	其他	其他菜品	
素菜炒米粉	米线	主食	粉	米线
素菠菜臊子汤面	汤面	主食	面	汤面
素食紫光大拌菜	凉菜	菜品	凉菜	
素馅小白菜	其他包子	主食	包子	其他包子
素鸡兰花干面	盖浇面	主食	面	盖浇面
素鸡干丝汤	汤羹	菜品	汤羹	
素鸡炒芹菜木耳	热菜	菜品	热菜	
素鸡炒韭菜	热菜	菜品	热菜	
素鸡蛋炒莜面	炒面	主食	面	炒面
紫圆葱丝香菜	凉菜	菜品	凉菜	
紫米八宝粥	粥	主食	粥	
紫米冰糖稀饭	粥	主食	粥	
紫米桂花粥	粥	主食	粥	
紫米甜味粥	粥	主食	粥	
紫米红豆粥	粥	主食	粥	
紫米肉松紫菜包饭	寿司	主食	寿司	
紫米莲子粥	粥	主食	粥	
紫芋百合粥	粥	主食	粥	
紫苏炒黄瓜	热菜	菜品	热菜	
紫菜杂锦汤	汤羹	菜品	汤羹	
紫菜柿子蛋汤	汤羹	菜品	汤羹	
紫菜海米汤	汤羹	菜品	汤羹	
紫菜海蛎汤	汤羹	菜品	汤羹	
紫菜猪粉汤	米线	主食	粉	米线
紫菜瓜片蛋汤	汤羹	菜品	汤羹	
紫菜瓜片蛋花汤	汤羹	菜品	汤羹	
紫菜疙瘩汤	汤羹	菜品	汤羹	
紫菜瘦肉汤	汤羹	菜品	汤羹	
紫菜瘦肉粥	粥	主食	粥	
紫菜竹荪汤	汤羹	菜品	汤羹	
紫菜粉丝汤	其他粉	主食	粉	其他粉
紫菜肉丝鸡蛋汤	汤羹	菜品	汤羹	
紫菜肉片汤	汤羹	菜品	汤羹	
紫菜肉碎粥	粥	主食	粥	
紫菜胡啦蛋花汤	汤羹	菜品	汤羹	
紫菜芙蓉汤	汤羹	菜品	汤羹	
紫菜葱花汤	汤羹	菜品	汤羹	
紫菜虾仁廋肉粥	粥	主食	粥	
紫菜虾皮汤	汤羹	菜品	汤羹	
紫菜虾皮疙瘩汤	汤羹	菜品	汤羹	
紫菜虾皮蛋丝汤	汤羹	菜品	汤羹	
紫菜虾皮蛋汤	汤羹	菜品	汤羹	
紫菜虾皮蛋花汤	汤羹	菜品	汤羹	
紫菜虾皮鸡蛋汤	汤羹	菜品	汤羹	
紫菜虾米汤	汤羹	菜品	汤羹	
紫菜蛋丝汤	汤羹	菜品	汤羹	
紫菜蛋汤汤	汤羹	菜品	汤羹	
紫菜蛋皮汤	汤羹	菜品	汤羹	
紫菜蛋花儿汤	汤羹	菜品	汤羹	
紫菜蛋花汤	粥	菜品	粥	
紫菜蛋花粥	粥	主食	粥	
紫菜蛋花豆腐汤	汤羹	菜品	汤羹	
紫菜蛋花速食汤	汤羹	菜品	汤羹	
紫菜豆腐汤	汤羹	菜品	汤羹	
紫菜酸汤面	汤面	主食	面	汤面
紫菜香菜鱼丸汤	汤羹	菜品	汤羹	
紫菜鱼丸汤	汤羹	菜品	汤羹	
紫菜鱼片粥	粥	主食	粥	
紫菜鲜虾粥	粥	主食	粥	
紫菜鸡蛋汤	汤羹	菜品	汤羹	
紫菜鸡蛋疙瘩汤	汤羹	菜品	汤羹	
紫菜鸡蛋芙蓉汤	汤羹	菜品	汤羹	
紫菜鸡蛋虾皮粥	粥	主食	粥	
紫菜鸡蛋黄瓜丝汤	汤羹	菜品	汤羹	
紫菜黄瓜汤	汤羹	菜品	汤羹	
紫菜黄瓜西红柿蛋花汤	汤羹	菜品	汤羹	
紫薯八宝粥	粥	主食	粥	
紫薯地瓜米粥	粥	主食	粥	
紫薯山药粥	粥	主食	粥	
紫薯杂粮粥	粥	主食	粥	
紫薯栗子粥	粥	主食	粥	
紫薯燕麦粥	粥	主食	粥	
紫薯玉米饭	白米饭	主食	饭	白米饭
紫薯薏米粥	粥	主食	粥	
紫薯黑米粥	粥	主食	粥	
红小豆小碴粥	粥	主食	粥	
红枣乌鸡汤	汤羹	菜品	汤羹	
红枣元肉炖鸡蛋	热菜	菜品	热菜	
红枣党参炖鸡	汤羹	菜品	汤羹	
红枣八宝粥	粥	主食	粥	
红枣养胃粥	粥	主食	粥	
红枣养颜甜粥	粥	主食	粥	
红枣冰糖粥	粥	主食	粥	
红枣冰糖银耳汤	糖水/炖品	甜点	糖水/炖品	
红枣南瓜汤	汤羹	菜品	汤羹	
红枣南瓜粥	粥	主食	粥	
红枣南瓜银耳汤	糖水/炖品	甜点	糖水/炖品	
红枣土鸡汤	汤羹	菜品	汤羹	
红枣大麦粥	粥	主食	粥	
红枣奶香燕麦粥	粥	主食	粥	
红枣小米南瓜粥	粥	主食	粥	
红枣小米粥	粥	主食	粥	
红枣小米红糖南瓜粥	粥	主食	粥	
红枣山药乌鸡汤	汤羹	菜品	汤羹	
红枣山药土鸡汤	汤羹	菜品	汤羹	
红枣山药大麦粥	粥	主食	粥	
红枣山药小米粥	粥	主食	粥	
红枣山药枸杞粥	粥	主食	粥	
红枣山药粥	粥	主食	粥	
红枣木耳汤	糖水/炖品	甜点	糖水/炖品	
红枣板栗粥	粥	主食	粥	
红枣枸杞乌鸡汤	汤羹	菜品	汤羹	
红枣枸杞养胃粥	粥	主食	粥	
红枣枸杞小米粥	粥	主食	粥	
红枣枸杞粥	粥	主食	粥	
红枣枸杞红糖粥	粥	主食	粥	
红枣枸杞银耳汤	糖水/炖品	甜点	糖水/炖品	
红枣栗子粥	粥	主食	粥	
红枣核桃粥	粥	主食	粥	
红枣核桃花生粥	粥	主食	粥	
红枣桂圆乌鸡汤	汤羹	菜品	汤羹	
红枣桂圆杂粮粥	粥	主食	粥	
红枣桂圆枸杞粥	粥	主食	粥	
红枣桂圆汤	糖水/炖品	甜点	糖水/炖品	
红枣桂圆炖蛋	糖水/炖品	甜点	糖水/炖品	
红枣桂圆燕麦粥	粥	主食	粥	
红枣桂圆粥	粥	主食	粥	
红枣桂圆莲子粥	粥	主食	粥	
红枣桂圆葡糖干粥	粥	主食	粥	
红枣桂圆葡萄粥	粥	主食	粥	
红枣桂圆蛋汤	糖水/炖品	甜点	糖水/炖品	
红枣桂圆银耳粥	粥	主食	粥	
红枣桂圆黑米粥	粥	主食	粥	
红枣椰奶燕麦粥	粥	主食	粥	
红枣灰豆汤	汤羹	菜品	汤羹	
红枣炖乌鸡汤	汤羹	菜品	汤羹	
红枣炖鹆子汤	汤羹	菜品	汤羹	
红枣燕麦粥	粥	主食	粥	
红枣燕麦荷叶粥	粥	主食	粥	
红枣牛奶粥	粥	主食	粥	
红枣白鸽汤	汤羹	菜品	汤羹	
红枣百合粥	粥	主食	粥	
红枣粥燕麦粥	粥	主食	粥	
红枣糯米粥	粥	主食	粥	
红枣糯米莲子粥	粥	主食	粥	
红枣红糖小米粥	粥	主食	粥	
红枣红豆元宵粥	粥	主食	粥	
红枣红豆粥	粥	主食	粥	
红枣绿豆汤	糖水/炖品	甜点	糖水/炖品	
红枣绿豆黑米粥	粥	主食	粥	
